topic,script,source_path,description,run_command,has_docstring
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_pmns_angle_achievability.py,item87_pmns_angle_achievability.py,item87_pmns_angle_achievability.py,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_pmns_angle_achievability.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_pmns_angle_promotion_gate.py,item87_pmns_angle_promotion_gate.py,ITEM 87 -- PMNS angle promotion gate after the K_or recovery-holonomy work.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_pmns_angle_promotion_gate.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_pmns_coherent_polar_factor_attempt.py,item87_pmns_coherent_polar_factor_attempt.py,ITEM 87 -- can the PMNS coherent pre-reset polar factor be shown?,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_pmns_coherent_polar_factor_attempt.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_pmns_eigenvector_lift_status.py,item87_pmns_eigenvector_lift_status.py,ITEM 87 -- PMNS sign+standard bridge: status after the mean-cycle billing.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_pmns_eigenvector_lift_status.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_pmns_eigenvector_lift_theorem_audit.py,item87_pmns_eigenvector_lift_theorem_audit.py,ITEM 87 -- PMNS eigenvector-lift theorem audit.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_pmns_eigenvector_lift_theorem_audit.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_pmns_qlc_check.py,item87_pmns_qlc_check.py,"ITEM 87 / ITEM 106 — the PMNS ANGLES: is item 53 (the seesaw SCALE) the lever, and what is the honest status of the bimaximal delta=2/9 near-prediction once item 87's later no-go is folded in?",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_pmns_qlc_check.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_pmns_sign_standard_bridge_gate.py,item87_pmns_sign_standard_bridge_gate.py,ITEM 87 -- PMNS sign+standard eigenvector-rotation bridge gate.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_pmns_sign_standard_bridge_gate.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_pmns_standard_texture_derivation_attempt.py,item87_pmns_standard_texture_derivation_attempt.py,ITEM 87 -- standard-representation PMNS texture derivation attempt.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_pmns_standard_texture_derivation_attempt.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_pmns_z2_mixing_test.py,item87_pmns_z2_mixing_test.py,Does 'generation = order ideal' predict the PMNS mixing symmetry?,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_pmns_z2_mixing_test.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_r15_orientation_unification.py,item87_r15_orientation_unification.py,"R15: the recovery-holonomy sign-pointer and orientation sign, unified.",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_r15_orientation_unification.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_r15_residue_closure.py,item87_r15_residue_closure.py,R15 residue closure: the Phi=2pi/3 magnitude and the handedness superselection.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_r15_residue_closure.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_r1_hasse_edge_boot.py,item87_r1_hasse_edge_boot.py,Item 87 -- R1 Hasse-edge boot establishment (the cleanest delta/Phi primitive).,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_r1_hasse_edge_boot.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_r1_nonlinear_monitor_channel.py,item87_r1_nonlinear_monitor_channel.py,Item 87 -- explicit nonlinear R1 monitor and fourth-generation boundary.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_r1_nonlinear_monitor_channel.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_r1_orientation_leptogenesis_bridge.py,item87_r1_orientation_leptogenesis_bridge.py,Item 87/R15/126 -- R1 orientation as the lepton-CP and baryon-sign carrier.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_r1_orientation_leptogenesis_bridge.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_r1_qnd_projector_balance.py,item87_r1_qnd_projector_balance.py,"Item 87 -- the user's balance correction + the explicit boot-monitored R1 QND projector.  Two results, then the two remaining theorem targets.",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_r1_qnd_projector_balance.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_r4_repair_path_polarisation_test.py,item87_r4_repair_path_polarisation_test.py,Item 87 -- can the DOCUMENTED R4 repair condition the service current onto the R1 path?  (Test of premise (a)+(c) of the defect-conditioned covariance theorem.),PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_r4_repair_path_polarisation_test.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_r4_syndrome_generation_access_test.py,item87_r4_syndrome_generation_access_test.py,"Item 87 -- the final pass/fail: does the documented R4 recovery syndrome have access to the defect generation's R1 neighbours, or only to electroweak repair data?",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_r4_syndrome_generation_access_test.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_recovery_holonomy_cp_portal_audit.py,item87_recovery_holonomy_cp_portal_audit.py,ITEM 87/R13: recovery holonomy route to the Delta L=2 CP portal.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_recovery_holonomy_cp_portal_audit.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_standard_shear_2_9_origin.py,item87_standard_shear_2_9_origin.py,ITEM 87 -- origin of the universal 2/9 standard-shear (PMNS reactor / mixing).,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_standard_shear_2_9_origin.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_sterile_r1_boundary_readout_theorem.py,item87_sterile_r1_boundary_readout_theorem.py,ITEM 87/R15: when can sterile recovery read the oriented R1 boundary?,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_sterile_r1_boundary_readout_theorem.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_tau_centrality_implications.py,item87_tau_centrality_implications.py,Item 87 -- consequences of tau being central in the R1 Hasse path.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_tau_centrality_implications.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_theta23_octant.py,item87_theta23_octant.py,ITEM 87 -- the theta23 octant from the QLC-tangent recovery texture.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_theta23_octant.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item87_theta23_theta13_single_polar_gate.py,item87_theta23_theta13_single_polar_gate.py,Item 87 -- theta13 and theta23 octant from the single-polar PMNS transport.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item87_theta23_theta13_single_polar_gate.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item99_deep_joints.py,item99_deep_joints.py,Item 99 deep-dive: the two untested joints of the 4.8.8 uniqueness proof chain.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item99_deep_joints.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/item_geo_a_gaugeweb.py,item_geo_a_gaugeweb.py,item_geo_a_gaugeweb.py -- Experiment (A): entanglement geometry of the substrate GAUGE WEB.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/item_geo_a_gaugeweb.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/koide_LW_squeeze.py,koide_LW_squeeze.py,"How precisely is delta pinned, and is delta=2/9 EXACT or merely approximate? Plus the Lindemann-Weierstrass squeeze. Reproducible; nothing fitted.",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/koide_LW_squeeze.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/koide_anomaly_check.py,koide_anomaly_check.py,"Does the chiral-anomaly / Atiyah-Singer-Fujikawa integral (1/16pi^2) int F^F yield the Koide phases delta_lep=2/9, delta_u=2/27, delta_d=1/9 'organically'?",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/koide_anomaly_check.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/koide_holonomy.py,koide_holonomy.py,"Koide phase delta: holonomy attempt + pi-obstruction theorem. Tests whether delta_l = 2/9 rad (empirical, 0.02%) can be a geometric phase. Reproducible. Nothing fitted.",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/koide_holonomy.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/koide_phase_nogo.py,koide_phase_nogo.py,"Is the Koide offset delta=2/9 a DERIVABLE geometric phase, or only a number that sits near the empirical arg(B)? Pancharatnam from named frames + branch-(i) test + root-of-unity heuristic + coincidence audit. Compares to 2/9 only AFTER. Com",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/koide_phase_nogo.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/koide_precision.py,koide_precision.py,"Exact 3-parameter Koide fit (mu, R, delta) to the 3 charged-lepton masses. Closed-form linear solve -- no RNG, no arccos branch ambiguity, no Monte-Carlo.",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/koide_precision.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/koide_sector_index.py,koide_sector_index.py,"Koide per-sector phase: testing the chiral-anomaly / Atiyah-Singer ""Target C"" hypothesis against the nu_R-defect-index hypothesis, sector by sector.",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/koide_sector_index.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/koide_tau_mass.py,koide_tau_mass.py,Koide charged-lepton tau-mass prediction and its LIVE experimental status.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/koide_tau_mass.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/l1_eigenbasis_confirm.py,l1_eigenbasis_confirm.py,L1 basis-robust confirmation for the ANCHOR item-96 caution.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/l1_eigenbasis_confirm.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/locked_hadronic_audit.py,locked_hadronic_audit.py,"Locked-tier sweep, hadronic/particle side (NOT horizon-consuming, unlike the cosmology claims). Three claims, verified on their own terms -- fairly, since these may actually hold up: (A) anomaly cancellation: sum_45 Q = 0, sum_45 Q^2 = 16 (",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/locked_hadronic_audit.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/neutrino_sector_falsification_ledger.py,neutrino_sector_falsification_ledger.py,Neutrino-sector falsification ledger.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/neutrino_sector_falsification_ledger.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/node_trace_specialness.py,node_trace_specialness.py,Specialness audit for the proposed first-generation quark MASS suppression by a colour-trace factor 1/3 (tch_yukawa_hierarchy_probe.py + tch_quark_node_trace_proof.py).,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/node_trace_specialness.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/omega_b_star_assessment.py,omega_b_star_assessment.py,"Assessment of the Omega_b* (3/2+, ssb) ""parameter-free forward prediction"" (ANCHOR §15 item 142 / §14: band 6075-6090 MeV).",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/omega_b_star_assessment.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/omega_em_portal_vertex.py,omega_em_portal_vertex.py,Portal-vertex refinement: the Peierls current portal (canon-forced) replaces the flat portal.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/omega_em_portal_vertex.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/omega_em_qss_goldenrule.py,omega_em_qss_goldenrule.py,"omega_em from canon: the QSS-averaged energy released at the portal, and the full golden-rule dressed-alpha closure attempt against the REAL web DOS.",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/omega_em_qss_goldenrule.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/premise_discharge_sweep.py,premise_discharge_sweep.py,"PREMISE-DISCHARGE SWEEP: which ""conditional on premise X"" residuals fold into ALREADY- ESTABLISHED structure, in the style of the T5b whiteness close (item131_t5b_whiteness_from_locality.py: the no-horizon-covariance premise discharged into",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/premise_discharge_sweep.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/record_grammar_koide_magic_geometry.py,record_grammar_koide_magic_geometry.py,"Rung 3, the attack: is the Koide amplitude sqrt(2) FORCED by the record cell's magic-state (octahedron) geometry, or is it free?",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/record_grammar_koide_magic_geometry.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/record_grammar_koide_walk_probe.py,record_grammar_koide_walk_probe.py,"Rung 3, guard-rail: does a NAIVE walk operator W on the record cell produce the Koide lepton spectrum (Q=2/3) -- with mass = the cube-walk k=0 eigenphases -- or is 2/3 only reachable by free-parameter fitting under THAT ansatz?",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/record_grammar_koide_walk_probe.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/sm_singlet_structure.py,sm_singlet_structure.py,"SMG existence, CORRECT symmetry: count SM gauge singlets (SU(3)_c x SU(2)_L x U(1)_Y), NOT SO(10) singlets, in Lambda^N(16) for all N.",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/sm_singlet_structure.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/so10_spinor_isomorphism.py,so10_spinor_isomorphism.py,"TQO Protocol 3 — the SO(10) spinor weight-lattice isomorphism (EXACT, no hardcoding).",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/so10_spinor_isomorphism.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/so6_anomaly_vs_so10.py,so6_anomaly_vs_so10.py,"Why the SO(6) ""SMG"" test was necessarily SSB, and why SO(6) is NOT a valid SMG analogue of the framework's SO(10) 16.",PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/so6_anomaly_vs_so10.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/su3_baryon_test.py,su3_baryon_test.py,SU(3) baryon mass-relation test of the framework's baryon machinery. Consolidated 2026-05-30; CORRECTED 2026-05-30 after reading §15 item 129.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/su3_baryon_test.py,yes
matter_gauge_spectroscopy,scripts/matter_gauge_spectroscopy/tenpy_fermion_smoke.py,tenpy_fermion_smoke.py,Verified fermion-DMRG smoke test for the chiral-SMG DMRG programme (see smg_dmrg_scope.md). Confirms the TeNPy fermion + U(1)-charge-conservation pipeline works and matches exact theory.,PYTHONPATH=scripts/matter_gauge_spectroscopy:$PYTHONPATH python scripts/matter_gauge_spectroscopy/tenpy_fermion_smoke.py,yes
